Index;scenario;dwt_30;dwt_50;dwt_70;dwt_90;dwt_110;dwt_130;stripWidth;vol;peat;location;crit35a
584;ylitornio_other_P1_vol_45_sarka_30;-0.265498549;-0.398247823;-0.424797678;-0.451347533;-0.46462246;-0.472587417;30;45;other_P1;Ylitornio;-0.322503642
585;ylitornio_other_P1_vol_90_sarka_30;-0.459551603;-0.689327405;-0.735282565;-0.781237725;-0.804215306;-0.818001854;30;90;other_P1;Ylitornio;-0.574560259
586;ylitornio_other_P1_vol_130_sarka_30;-0.003599429;-0.005399143;-0.005759086;-0.006119029;-0.006299001;-0.006406984;30;130;other_P1;Ylitornio;-0.732183785
587;ylitornio_other_P1_vol_175_sarka_30;-0.094490119;-0.141735178;-0.15118419;-0.160633202;-0.165357708;-0.168192411;30;175;other_P1;Ylitornio;-0.642874168
588;hyrynsalmi_other_P2_vol_45_sarka_30;-0.342607027;-0.513910541;-0.548171244;-0.582431946;-0.599562298;-0.609840508;30;45;other_P2;Hyrynsalmi;-0.495419203
589;hyrynsalmi_other_P2_vol_90_sarka_30;-0.413765276;-0.620647914;-0.662024442;-0.70340097;-0.724089233;-0.736502192;30;90;other_P2;Hyrynsalmi;-0.596589476
590;hyrynsalmi_other_P2_vol_130_sarka_30;-0.32656142;-0.48984213;-0.522498272;-0.555154414;-0.571482485;-0.581279327;30;130;other_P2;Hyrynsalmi;-0.569880757
591;hyrynsalmi_other_P2_vol_175_sarka_30;-0.137669158;-0.206503737;-0.220270653;-0.234037569;-0.240921027;-0.245051102;30;175;other_P2;Hyrynsalmi;-0.303949358
592;ylitornio_other_P2_vol_45_sarka_30;-0.255474514;-0.383211771;-0.408759223;-0.434306674;-0.4470804;-0.454744635;30;45;other_P2;Ylitornio;-0.341735361
593;ylitornio_other_P2_vol_90_sarka_30;-0.31857994;-0.47786991;-0.509727904;-0.541585898;-0.557514895;-0.567072293;30;90;other_P2;Ylitornio;-0.794585077
594;ylitornio_other_P2_vol_130_sarka_30;-0.148897005;-0.223345507;-0.238235207;-0.253124908;-0.260569758;-0.265036668;30;130;other_P2;Ylitornio;-0.60313038
595;ylitornio_other_P2_vol_175_sarka_30;-0.372712414;-0.55906862;-0.596339862;-0.633611103;-0.652246724;-0.663428096;30;175;other_P2;Ylitornio;-0.79206269
596;hyrynsalmi_other_P1_vol_45_sarka_50;-0.103602329;-0.155403493;-0.165763726;-0.176123959;-0.181304075;-0.184412145;50;45;other_P1;Hyrynsalmi;-0.363881004
597;hyrynsalmi_other_P1_vol_90_sarka_50;-0.319683922;-0.479525884;-0.511494276;-0.543462668;-0.559446864;-0.569037382;50;90;other_P1;Hyrynsalmi;-0.368365558
598;hyrynsalmi_other_P1_vol_130_sarka_50;-0.314733734;-0.472100602;-0.503573975;-0.535047348;-0.550784035;-0.560226047;50;130;other_P1;Hyrynsalmi;-0.572391219
599;hyrynsalmi_other_P1_vol_175_sarka_50;-0.304451196;-0.456676794;-0.487121914;-0.517567033;-0.532789593;-0.541923129;50;175;other_P1;Hyrynsalmi;-0.500361968
600;ylitornio_other_P1_vol_45_sarka_50;-0.391624167;-0.58743625;-0.626598666;-0.665761083;-0.685342291;-0.697091016;50;45;other_P1;Ylitornio;-0.769371577
601;ylitornio_other_P1_vol_90_sarka_50;-0.429226112;-0.643839167;-0.686761778;-0.72968439;-0.751145695;-0.764022479;50;90;other_P1;Ylitornio;-0.551950707
602;ylitornio_other_P1_vol_130_sarka_50;-0.419293265;-0.628939897;-0.670869223;-0.71279855;-0.733763213;-0.746342011;50;130;other_P1;Ylitornio;-0.665253081
603;ylitornio_other_P1_vol_175_sarka_50;-0.451400475;-0.677100712;-0.722240759;-0.767380807;-0.789950831;-0.803492845;50;175;other_P1;Ylitornio;-0.338284229
604;hyrynsalmi_other_P2_vol_45_sarka_50;-0.46966539;-0.704498086;-0.751464625;-0.798431164;-0.821914433;-0.836004395;50;45;other_P2;Hyrynsalmi;-0.506357273
605;hyrynsalmi_other_P2_vol_90_sarka_50;-0.294048904;-0.441073356;-0.470478246;-0.499883137;-0.514585582;-0.523407049;50;90;other_P2;Hyrynsalmi;-0.600276413
606;hyrynsalmi_other_P2_vol_130_sarka_50;-0.494799158;-0.742198738;-0.791678653;-0.841158569;-0.865898527;-0.880742502;50;130;other_P2;Hyrynsalmi;-0.680671375
607;hyrynsalmi_other_P2_vol_175_sarka_50;-0.08945643;-0.134184645;-0.143130288;-0.152075932;-0.156548753;-0.159232446;50;175;other_P2;Hyrynsalmi;-0.477448201
608;ylitornio_other_P2_vol_45_sarka_50;-0.04066692;-0.06100038;-0.065067072;-0.069133764;-0.07116711;-0.072387117;50;45;other_P2;Ylitornio;-0.341103781
609;ylitornio_other_P2_vol_90_sarka_50;-0.409076658;-0.613614987;-0.654522653;-0.695430318;-0.715884151;-0.728156451;50;90;other_P2;Ylitornio;-0.725600611
610;ylitornio_other_P2_vol_130_sarka_50;-0.154345797;-0.231518695;-0.246953275;-0.262387854;-0.270105144;-0.274735518;50;130;other_P2;Ylitornio;-0.565124098
611;ylitornio_other_P2_vol_175_sarka_50;-0.237110992;-0.355666488;-0.379377588;-0.403088687;-0.414944237;-0.422057566;50;175;other_P2;Ylitornio;-0.352435116
612;siikajoki_other_P1_vol_45_sarka_30;-0.277071687;-0.41560753;-0.443314699;-0.471021868;-0.484875452;-0.493187603;30;45;other_P1;Siikajoki;-0.360773586
613;siikajoki_other_P1_vol_90_sarka_30;-0.14693458;-0.22040187;-0.235095328;-0.249788786;-0.257135515;-0.261543552;30;90;other_P1;Siikajoki;-0.626596989
614;siikajoki_other_P1_vol_130_sarka_30;-0.174952366;-0.262428549;-0.279923785;-0.297419022;-0.30616664;-0.311415211;30;130;other_P1;Siikajoki;-0.340778253
615;siikajoki_other_P1_vol_175_sarka_30;-0.246463934;-0.3696959;-0.394342294;-0.418988687;-0.431311884;-0.438705802;30;175;other_P1;Siikajoki;-0.485264368
616;ilomantsi_other_P1_vol_45_sarka_30;-0.10855697;-0.162835455;-0.173691152;-0.184546849;-0.189974697;-0.193231406;30;45;other_P1;Ilomantsi;-0.698977736
617;ilomantsi_other_P1_vol_90_sarka_30;-0.489250816;-0.733876224;-0.782801305;-0.831726387;-0.856188928;-0.870866452;30;90;other_P1;Ilomantsi;-0.427410341
618;ilomantsi_other_P1_vol_130_sarka_30;-0.177190812;-0.265786218;-0.283505299;-0.30122438;-0.31008392;-0.315399645;30;130;other_P1;Ilomantsi;-0.58311848
619;ilomantsi_other_P1_vol_175_sarka_30;-0.173630041;-0.260445061;-0.277808065;-0.295171069;-0.303852571;-0.309061472;30;175;other_P1;Ilomantsi;-0.495119334
620;siikajoki_other_P2_vol_45_sarka_30;-0.276013465;-0.414020198;-0.441621544;-0.469222891;-0.483023564;-0.491303968;30;45;other_P2;Siikajoki;-0.300911939
621;siikajoki_other_P2_vol_90_sarka_30;-0.42784483;-0.641767245;-0.684551728;-0.727336211;-0.748728452;-0.761563797;30;90;other_P2;Siikajoki;-0.38868842
622;siikajoki_other_P2_vol_130_sarka_30;-0.076829408;-0.115244111;-0.122927052;-0.130609993;-0.134451463;-0.136756345;30;130;other_P2;Siikajoki;-0.785645455
623;siikajoki_other_P2_vol_175_sarka_30;-0.179714678;-0.269572017;-0.287543485;-0.305514952;-0.314500686;-0.319892127;30;175;other_P2;Siikajoki;-0.568706553
624;ilomantsi_other_P2_vol_45_sarka_30;-0.405761796;-0.608642694;-0.649218874;-0.689795053;-0.710083143;-0.722255997;30;45;other_P2;Ilomantsi;-0.745243358
625;ilomantsi_other_P2_vol_90_sarka_30;-0.426192296;-0.639288444;-0.681907673;-0.724526903;-0.745836518;-0.758622287;30;90;other_P2;Ilomantsi;-0.308133236
626;ilomantsi_other_P2_vol_130_sarka_30;-0.22911249;-0.343668735;-0.366579984;-0.389491233;-0.400946858;-0.407820233;30;130;other_P2;Ilomantsi;-0.792226944
627;ilomantsi_other_P2_vol_175_sarka_30;-0.139299465;-0.208949198;-0.222879145;-0.236809091;-0.243774065;-0.247953049;30;175;other_P2;Ilomantsi;-0.685226525
628;siikajoki_other_P1_vol_45_sarka_50;-0.37561198;-0.56341797;-0.600979168;-0.638540366;-0.657320965;-0.668589324;50;45;other_P1;Siikajoki;-0.373430537
629;siikajoki_other_P1_vol_90_sarka_50;-0.460292274;-0.69043841;-0.736467638;-0.782496865;-0.805511479;-0.819320247;50;90;other_P1;Siikajoki;-0.723423679
630;siikajoki_other_P1_vol_130_sarka_50;-0.128597748;-0.192896622;-0.205756397;-0.218616172;-0.22504606;-0.228903992;50;130;other_P1;Siikajoki;-0.606161198
631;siikajoki_other_P1_vol_175_sarka_50;-0.248518833;-0.372778249;-0.397630133;-0.422482016;-0.434907958;-0.442363523;50;175;other_P1;Siikajoki;-0.360715779
632;ilomantsi_other_P1_vol_45_sarka_50;-0.33525273;-0.502879095;-0.536404368;-0.569929641;-0.586692277;-0.596749859;50;45;other_P1;Ilomantsi;-0.482056179
633;ilomantsi_other_P1_vol_90_sarka_50;-0.498873051;-0.748309577;-0.798196882;-0.848084187;-0.873027839;-0.887994031;50;90;other_P1;Ilomantsi;-0.361690105
634;ilomantsi_other_P1_vol_130_sarka_50;-0.489622148;-0.734433222;-0.783395437;-0.832357652;-0.856838759;-0.871527424;50;130;other_P1;Ilomantsi;-0.533151442
635;ilomantsi_other_P1_vol_175_sarka_50;-0.428236357;-0.642354536;-0.685178172;-0.728001807;-0.749413625;-0.762260716;50;175;other_P1;Ilomantsi;-0.311890785
636;siikajoki_other_P2_vol_45_sarka_50;-0.45750834;-0.68626251;-0.732013344;-0.777764178;-0.800639595;-0.814364846;50;45;other_P2;Siikajoki;-0.751511804
637;siikajoki_other_P2_vol_90_sarka_50;-0.316833951;-0.475250926;-0.506934321;-0.538617716;-0.554459414;-0.563964432;50;90;other_P2;Siikajoki;-0.735920563
638;siikajoki_other_P2_vol_130_sarka_50;-0.258811407;-0.388217111;-0.414098252;-0.439979392;-0.452919963;-0.460684305;50;130;other_P2;Siikajoki;-0.45097229
639;siikajoki_other_P2_vol_175_sarka_50;-0.198520756;-0.297781134;-0.31763321;-0.337485286;-0.347411323;-0.353366946;50;175;other_P2;Siikajoki;-0.396054697
640;ilomantsi_other_P2_vol_45_sarka_50;-0.451188563;-0.676782845;-0.721901701;-0.767020558;-0.789579986;-0.803115643;50;45;other_P2;Ilomantsi;-0.366834683
641;ilomantsi_other_P2_vol_90_sarka_50;-0.288133914;-0.432200871;-0.461014263;-0.489827654;-0.50423435;-0.512878367;50;90;other_P2;Ilomantsi;-0.519652224
642;ilomantsi_other_P2_vol_130_sarka_50;-0.334310928;-0.501466392;-0.534897484;-0.568328577;-0.585044123;-0.595073451;50;130;other_P2;Ilomantsi;-0.708091637
643;ilomantsi_other_P2_vol_175_sarka_50;-0.297214588;-0.445821882;-0.47554334;-0.505264799;-0.520125528;-0.529041966;50;175;other_P2;Ilomantsi;-0.643598952
644;laihia_other_P1_vol_45_sarka_30;-0.426147007;-0.639220511;-0.681835212;-0.724449912;-0.745757263;-0.758541673;30;45;other_P1;Laihia;-0.333663537
645;laihia_other_P1_vol_90_sarka_30;-0.090633708;-0.135950561;-0.145013932;-0.154077303;-0.158608988;-0.161328;30;90;other_P1;Laihia;-0.783951888
646;laihia_other_P1_vol_130_sarka_30;-0.152222882;-0.228334323;-0.243556611;-0.258778899;-0.266390043;-0.27095673;30;130;other_P1;Laihia;-0.508730369
647;laihia_other_P1_vol_175_sarka_30;-0.039214359;-0.058821538;-0.062742974;-0.06666441;-0.068625128;-0.069801559;30;175;other_P1;Laihia;-0.447742444
648;viitasaari_other_P1_vol_45_sarka_30;-0.492794711;-0.739192066;-0.788471537;-0.837751008;-0.862390743;-0.877174585;30;45;other_P1;Viitasaari;-0.722254838
649;viitasaari_other_P1_vol_90_sarka_30;-0.095198236;-0.142797353;-0.152317177;-0.161837001;-0.166596912;-0.169452859;30;90;other_P1;Viitasaari;-0.369044131
650;viitasaari_other_P1_vol_130_sarka_30;-0.016530006;-0.02479501;-0.02644801;-0.028101011;-0.028927511;-0.029423411;30;130;other_P1;Viitasaari;-0.338392621
651;viitasaari_other_P1_vol_175_sarka_30;-0.194892696;-0.292339044;-0.311828313;-0.331317583;-0.341062218;-0.346908999;30;175;other_P1;Viitasaari;-0.629469847
652;laihia_other_P2_vol_45_sarka_30;-0.081581362;-0.122372043;-0.130530179;-0.138688315;-0.142767383;-0.145214824;30;45;other_P2;Laihia;-0.644855089
653;laihia_other_P2_vol_90_sarka_30;-0.326368665;-0.489552997;-0.522189864;-0.55482673;-0.571145163;-0.580936223;30;90;other_P2;Laihia;-0.542900929
654;laihia_other_P2_vol_130_sarka_30;-0.322821725;-0.484232588;-0.516514761;-0.548796933;-0.564938019;-0.574622671;30;130;other_P2;Laihia;-0.451529389
655;laihia_other_P2_vol_175_sarka_30;-0.487409617;-0.731114426;-0.779855387;-0.828596349;-0.85296683;-0.867589119;30;175;other_P2;Laihia;-0.637718066
656;viitasaari_other_P2_vol_45_sarka_30;-0.183181548;-0.274772322;-0.293090477;-0.311408632;-0.320567709;-0.326063156;30;45;other_P2;Viitasaari;-0.503908995
657;viitasaari_other_P2_vol_90_sarka_30;-0.008914449;-0.013371673;-0.014263118;-0.015154563;-0.015600285;-0.015867719;30;90;other_P2;Viitasaari;-0.475414401
658;viitasaari_other_P2_vol_130_sarka_30;-0.101373265;-0.152059897;-0.162197224;-0.17233455;-0.177403214;-0.180444412;30;130;other_P2;Viitasaari;-0.777526489
659;viitasaari_other_P2_vol_175_sarka_30;-0.32372291;-0.485584364;-0.517956655;-0.550328946;-0.566515092;-0.576226779;30;175;other_P2;Viitasaari;-0.512092096
660;laihia_other_P1_vol_45_sarka_50;-0.349698946;-0.524548419;-0.559518314;-0.594488209;-0.611973156;-0.622464124;50;45;other_P1;Laihia;-0.490915492
661;laihia_other_P1_vol_90_sarka_50;-0.175007244;-0.262510866;-0.280011591;-0.297512315;-0.306262677;-0.311512895;50;90;other_P1;Laihia;-0.542493251
662;laihia_other_P1_vol_130_sarka_50;-0.367430103;-0.551145154;-0.587888164;-0.624631174;-0.643002679;-0.654025582;50;130;other_P1;Laihia;-0.7518697
663;laihia_other_P1_vol_175_sarka_50;-0.257976509;-0.386964763;-0.412762414;-0.438560065;-0.451458891;-0.459198186;50;175;other_P1;Laihia;-0.357402713
664;viitasaari_other_P1_vol_45_sarka_50;-0.282581676;-0.423872513;-0.452130681;-0.480388848;-0.494517932;-0.502995382;50;45;other_P1;Viitasaari;-0.712240495
665;viitasaari_other_P1_vol_90_sarka_50;-0.213252701;-0.319879051;-0.341204321;-0.362529591;-0.373192226;-0.379589807;50;90;other_P1;Viitasaari;-0.388688007
666;viitasaari_other_P1_vol_130_sarka_50;-0.020707549;-0.031061323;-0.033132078;-0.035202833;-0.036238211;-0.036859437;50;130;other_P1;Viitasaari;-0.576888657
667;viitasaari_other_P1_vol_175_sarka_50;-0.162632082;-0.243948123;-0.260211331;-0.27647454;-0.284606144;-0.289485106;50;175;other_P1;Viitasaari;-0.320582345
668;laihia_other_P2_vol_45_sarka_50;-0.354049507;-0.531074261;-0.566479211;-0.601884162;-0.619586637;-0.630208123;50;45;other_P2;Laihia;-0.505777968
669;laihia_other_P2_vol_90_sarka_50;-0.288397187;-0.43259578;-0.461435499;-0.490275218;-0.504695077;-0.513346993;50;90;other_P2;Laihia;-0.74563641
670;laihia_other_P2_vol_130_sarka_50;-0.116444772;-0.174667158;-0.186311635;-0.197956112;-0.203778351;-0.207271694;50;130;other_P2;Laihia;-0.351858809
671;laihia_other_P2_vol_175_sarka_50;-0.381244184;-0.571866276;-0.609990695;-0.648115113;-0.667177323;-0.678614648;50;175;other_P2;Laihia;-0.310404637
672;viitasaari_other_P2_vol_45_sarka_50;-0.230104667;-0.345157001;-0.368167468;-0.391177934;-0.402683168;-0.409586308;50;45;other_P2;Viitasaari;-0.794227789
673;viitasaari_other_P2_vol_90_sarka_50;-0.218492555;-0.327738833;-0.349588089;-0.371437344;-0.382361972;-0.388916749;50;90;other_P2;Viitasaari;-0.38612901
674;viitasaari_other_P2_vol_130_sarka_50;-0.354291221;-0.531436832;-0.566865954;-0.602295076;-0.620009637;-0.630638373;50;130;other_P2;Viitasaari;-0.753248239
675;viitasaari_other_P2_vol_175_sarka_50;-0.383650502;-0.575475753;-0.613840803;-0.652205853;-0.671388378;-0.682897893;50;175;other_P2;Viitasaari;-0.324070447
676;kankaanpaa_other_P1_vol_45_sarka_30;-0.457439463;-0.686159194;-0.73190314;-0.777647087;-0.80051906;-0.814242244;30;45;other_P1;Kankaanpaa;-0.383157976
677;kankaanpaa_other_P1_vol_90_sarka_30;-0.297074109;-0.445611164;-0.475318574;-0.505025985;-0.519879691;-0.528791914;30;90;other_P1;Kankaanpaa;-0.503813737
678;kankaanpaa_other_P1_vol_130_sarka_30;-0.101903509;-0.152855264;-0.163045615;-0.173235966;-0.178331141;-0.181388247;30;130;other_P1;Kankaanpaa;-0.337932936
679;kankaanpaa_other_P1_vol_175_sarka_30;-0.0797886;-0.1196829;-0.12766176;-0.13564062;-0.13963005;-0.142023708;30;175;other_P1;Kankaanpaa;-0.581171688
680;juva_other_P1_vol_45_sarka_30;-0.498572005;-0.747858007;-0.797715208;-0.847572408;-0.872501009;-0.887458169;30;45;other_P1;Juva;-0.489984325
681;juva_other_P1_vol_90_sarka_30;-0.218866359;-0.328299539;-0.350186175;-0.372072811;-0.383016128;-0.389582119;30;90;other_P1;Juva;-0.547435179
682;juva_other_P1_vol_130_sarka_30;-0.476252503;-0.714378754;-0.762004005;-0.809629255;-0.83344188;-0.847729455;30;130;other_P1;Juva;-0.695872582
683;juva_other_P1_vol_175_sarka_30;-0.297202104;-0.445803156;-0.475523366;-0.505243576;-0.520103681;-0.529019745;30;175;other_P1;Juva;-0.768257055
684;kankaanpaa_other_P2_vol_45_sarka_30;-0.077548204;-0.116322306;-0.124077126;-0.131831947;-0.135709357;-0.138035803;30;45;other_P2;Kankaanpaa;-0.559380454
685;kankaanpaa_other_P2_vol_90_sarka_30;-0.432085733;-0.6481286;-0.691337173;-0.734545746;-0.756150033;-0.769112605;30;90;other_P2;Kankaanpaa;-0.78272211
686;kankaanpaa_other_P2_vol_130_sarka_30;-0.410384457;-0.615576686;-0.656615132;-0.697653577;-0.7181728;-0.730484334;30;130;other_P2;Kankaanpaa;-0.762641764
687;kankaanpaa_other_P2_vol_175_sarka_30;-0.473226338;-0.709839508;-0.757162141;-0.804484775;-0.828146092;-0.842342882;30;175;other_P2;Kankaanpaa;-0.799246991
688;juva_other_P2_vol_45_sarka_30;-0.304601607;-0.45690241;-0.487362571;-0.517822731;-0.533052812;-0.54219086;30;45;other_P2;Juva;-0.524489037
689;juva_other_P2_vol_90_sarka_30;-0.189451247;-0.28417687;-0.303121995;-0.32206712;-0.331539682;-0.337223219;30;90;other_P2;Juva;-0.551112937
690;juva_other_P2_vol_130_sarka_30;-0.26888636;-0.40332954;-0.430218176;-0.457106812;-0.47055113;-0.478617721;30;130;other_P2;Juva;-0.768689188
691;juva_other_P2_vol_175_sarka_30;-0.293483966;-0.440225949;-0.469574346;-0.498922742;-0.51359694;-0.522401459;30;175;other_P2;Juva;-0.631414731
692;kankaanpaa_other_P1_vol_45_sarka_50;-0.43333751;-0.650006266;-0.693340017;-0.736673768;-0.758340643;-0.771340768;50;45;other_P1;Kankaanpaa;-0.351912567
693;kankaanpaa_other_P1_vol_90_sarka_50;-0.304452684;-0.456679026;-0.487124295;-0.517569563;-0.532792198;-0.541925778;50;90;other_P1;Kankaanpaa;-0.436567663
694;kankaanpaa_other_P1_vol_130_sarka_50;-0.170441479;-0.255662218;-0.272706366;-0.289750514;-0.298272588;-0.303385832;50;130;other_P1;Kankaanpaa;-0.472930807
695;kankaanpaa_other_P1_vol_175_sarka_50;-0.293409747;-0.440114621;-0.469455596;-0.49879657;-0.513467058;-0.52226935;50;175;other_P1;Kankaanpaa;-0.653549794
696;juva_other_P1_vol_45_sarka_50;-0.285126744;-0.427690116;-0.45620279;-0.484715464;-0.498971802;-0.507525604;50;45;other_P1;Juva;-0.318005077
697;juva_other_P1_vol_90_sarka_50;-0.205992508;-0.308988763;-0.329588014;-0.350187264;-0.36048689;-0.366666665;50;90;other_P1;Juva;-0.525986779
698;juva_other_P1_vol_130_sarka_50;-0.206287455;-0.309431183;-0.330059929;-0.350688674;-0.361003047;-0.367191671;50;130;other_P1;Juva;-0.340830607
699;juva_other_P1_vol_175_sarka_50;-0.336540543;-0.504810815;-0.538464869;-0.572118924;-0.588945951;-0.599042167;50;175;other_P1;Juva;-0.491118902
700;kankaanpaa_other_P2_vol_45_sarka_50;-0.167125836;-0.250688755;-0.267401338;-0.284113922;-0.292470214;-0.297483989;50;45;other_P2;Kankaanpaa;-0.696341029
701;kankaanpaa_other_P2_vol_90_sarka_50;-0.375770289;-0.563655433;-0.601232462;-0.638809491;-0.657598005;-0.668871114;50;90;other_P2;Kankaanpaa;-0.446197281
702;kankaanpaa_other_P2_vol_130_sarka_50;-0.02252125;-0.033781874;-0.036033999;-0.038286124;-0.039412187;-0.040087824;50;130;other_P2;Kankaanpaa;-0.438483961
703;kankaanpaa_other_P2_vol_175_sarka_50;-0.232389642;-0.348584463;-0.371823427;-0.395062392;-0.406681874;-0.413653563;50;175;other_P2;Kankaanpaa;-0.798647948
704;juva_other_P2_vol_45_sarka_50;-0.291639893;-0.437459839;-0.466623828;-0.495787818;-0.510369812;-0.519119009;50;45;other_P2;Juva;-0.521473277
705;juva_other_P2_vol_90_sarka_50;-0.066767946;-0.100151919;-0.106828714;-0.113505509;-0.116843906;-0.118846944;50;90;other_P2;Juva;-0.486058325
706;juva_other_P2_vol_130_sarka_50;-0.22001744;-0.33002616;-0.352027904;-0.374029648;-0.38503052;-0.391631043;50;130;other_P2;Juva;-0.536753574
707;juva_other_P2_vol_175_sarka_50;-0.203009306;-0.30451396;-0.32481489;-0.345115821;-0.355266286;-0.361356565;50;175;other_P2;Juva;-0.798010642
708;hyrynsalmi_other_P1_vol_0_sarka_30;-0.097915887;-0.14687383;-0.156665419;-0.166457007;-0.171352802;-0.174290278;30;0;other_P1;Hyrynsalmi;-0.603431416
709;ylitornio_other_P1_vol_0_sarka_30;-0.485443731;-0.728165596;-0.77670997;-0.825254343;-0.849526529;-0.864089841;30;0;other_P1;Ylitornio;-0.722464565
710;hyrynsalmi_other_P2_vol_0_sarka_30;-0.227899181;-0.341848771;-0.364638689;-0.387428607;-0.398823566;-0.405660541;30;0;other_P2;Hyrynsalmi;-0.440581059
711;ylitornio_other_P2_vol_0_sarka_30;-0.271604427;-0.40740664;-0.434567083;-0.461727526;-0.475307747;-0.48345588;30;0;other_P2;Ylitornio;-0.615996189
712;hyrynsalmi_other_P1_vol_0_sarka_50;-0.097239334;-0.145859002;-0.155582935;-0.165306869;-0.170168835;-0.173086015;50;0;other_P1;Hyrynsalmi;-0.394889076
713;ylitornio_other_P1_vol_0_sarka_50;-0.05662051;-0.084930765;-0.090592816;-0.096254867;-0.099085892;-0.100784508;50;0;other_P1;Ylitornio;-0.606271819
714;hyrynsalmi_other_P2_vol_0_sarka_50;-0.052835521;-0.079253282;-0.084536834;-0.089820386;-0.092462162;-0.094047228;50;0;other_P2;Hyrynsalmi;-0.695854103
715;ylitornio_other_P2_vol_0_sarka_50;-0.000677832;-0.001016749;-0.001084532;-0.001152315;-0.001186207;-0.001206542;50;0;other_P2;Ylitornio;-0.534214823
716;siikajoki_other_P1_vol_0_sarka_30;-0.260139467;-0.3902092;-0.416223147;-0.442237094;-0.455244067;-0.463048251;30;0;other_P1;Siikajoki;-0.579454707
717;ilomantsi_other_P1_vol_0_sarka_30;-0.23087586;-0.34631379;-0.369401376;-0.392488962;-0.404032755;-0.410959031;30;0;other_P1;Ilomantsi;-0.302938755
718;siikajoki_other_P2_vol_0_sarka_30;-0.346154287;-0.519231431;-0.553846859;-0.588462288;-0.605770003;-0.616154631;30;0;other_P2;Siikajoki;-0.739125858
719;ilomantsi_other_P2_vol_0_sarka_30;-0.373190481;-0.559785722;-0.59710477;-0.634423818;-0.653083342;-0.664279057;30;0;other_P2;Ilomantsi;-0.384765503
720;siikajoki_other_P1_vol_0_sarka_50;-0.007086169;-0.010629253;-0.01133787;-0.012046487;-0.012400796;-0.012613381;50;0;other_P1;Siikajoki;-0.390641357
721;ilomantsi_other_P1_vol_0_sarka_50;-0.016822207;-0.02523331;-0.026915531;-0.028597751;-0.029438862;-0.029943528;50;0;other_P1;Ilomantsi;-0.749108705
722;siikajoki_other_P2_vol_0_sarka_50;-0.336473478;-0.504710218;-0.538357565;-0.572004913;-0.588828587;-0.598922792;50;0;other_P2;Siikajoki;-0.324475586
723;ilomantsi_other_P2_vol_0_sarka_50;-0.346937568;-0.520406351;-0.555100108;-0.589793865;-0.607140743;-0.61754887;50;0;other_P2;Ilomantsi;-0.494551443
724;laihia_other_P1_vol_0_sarka_30;-0.292440237;-0.438660355;-0.467904379;-0.497148403;-0.511770415;-0.520543622;30;0;other_P1;Laihia;-0.352460085
725;viitasaari_other_P1_vol_0_sarka_30;-0.424829075;-0.637243613;-0.67972652;-0.722209428;-0.743450881;-0.756195754;30;0;other_P1;Viitasaari;-0.646025108
726;laihia_other_P2_vol_0_sarka_30;-0.373304046;-0.559956069;-0.597286473;-0.634616878;-0.65328208;-0.664481202;30;0;other_P2;Laihia;-0.490628663
727;viitasaari_other_P2_vol_0_sarka_30;-0.225079501;-0.337619252;-0.360127202;-0.382635152;-0.393889127;-0.400641512;30;0;other_P2;Viitasaari;-0.303547827
728;laihia_other_P1_vol_0_sarka_50;-0.317837589;-0.476756383;-0.508540142;-0.540323901;-0.55621578;-0.565750908;50;0;other_P1;Laihia;-0.497262532
729;viitasaari_other_P1_vol_0_sarka_50;-0.232960037;-0.349440055;-0.372736059;-0.396032063;-0.407680065;-0.414668866;50;0;other_P1;Viitasaari;-0.652621585
730;laihia_other_P2_vol_0_sarka_50;-0.214480755;-0.321721133;-0.343169208;-0.364617284;-0.375341321;-0.381775744;50;0;other_P2;Laihia;-0.471539329
731;viitasaari_other_P2_vol_0_sarka_50;-0.263553848;-0.395330772;-0.421686157;-0.448041542;-0.461219234;-0.46912585;50;0;other_P2;Viitasaari;-0.310524265
732;kankaanpaa_other_P1_vol_0_sarka_30;-0.373403954;-0.560105931;-0.597446326;-0.634786721;-0.653456919;-0.664659038;30;0;other_P1;Kankaanpaa;-0.56731855
733;juva_other_P1_vol_0_sarka_30;-0.068542076;-0.102813114;-0.109667321;-0.116521529;-0.119948633;-0.122004895;30;0;other_P1;Juva;-0.746103026
734;kankaanpaa_other_P2_vol_0_sarka_30;-0.302703915;-0.454055872;-0.484326264;-0.514596655;-0.529731851;-0.538812968;30;0;other_P2;Kankaanpaa;-0.317963647
735;juva_other_P2_vol_0_sarka_30;-0.308754407;-0.463131611;-0.494007052;-0.524882492;-0.540320213;-0.549582845;30;0;other_P2;Juva;-0.616274476
736;kankaanpaa_other_P1_vol_0_sarka_50;-0.396832728;-0.595249092;-0.634932365;-0.674615637;-0.694457274;-0.706362256;50;0;other_P1;Kankaanpaa;-0.366201775
737;juva_other_P1_vol_0_sarka_50;-0.420753702;-0.631130553;-0.673205924;-0.715281294;-0.736318979;-0.74894159;50;0;other_P1;Juva;-0.791029231
738;kankaanpaa_other_P2_vol_0_sarka_50;-0.373480813;-0.56022122;-0.597569301;-0.634917382;-0.653591423;-0.664795847;50;0;other_P2;Kankaanpaa;-0.338962642
739;juva_other_P2_vol_0_sarka_50;-0.443185314;-0.664777971;-0.709096502;-0.753415034;-0.775574299;-0.788869859;50;0;other_P2;Juva;-0.618100149
